"","regspp","region","spp","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"590","SEFSC_GOMex_LOLIGO PLEII","SEFSC_GOMex","LOLIGO PLEII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.1217657526475,-96.3817435557409,-94.4923497182553,-96.0255779292516,-94.1460365962497,-92.0358629935841,-93.615360960209,-96.6354243752303,-94.4928358081982,-90.1440366141575,-95.246448691516,-94.2879956557808,-94.3612059285135,-95.3289337028283,-93.9921828575333,-94.9422046843762,-95.1534145445391,-94.8996019309212,-95.9909168789373,-95.7915398102068,-96.2247444147148,-95.7343751991606,-95.6012301733887,-95.7678528941423,-95.6882796708771,-95.1859635856036,-93.8140964399655,-95.0844648341099
"591","SEFSC_GOMex_LOLLIGUNCULA BREVIS","SEFSC_GOMex","LOLLIGUNCULA BREVIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.1313279384526,-94.8952478771423,-90.7312764585283,-92.4920835203916,-94.0629983146265,-91.1774773683176,-93.2960263661187,-95.4314227477063,-92.659752937476,-93.2190631350131,-93.3249969390218,-94.775315422109,-94.5427830930815,-94.4407435470362,-93.3331541973591,-93.3584718884938,-93.5222034535743,-94.2007739732976,-94.4022041551009,-93.0506037361679,-93.036707879097,-94.2039709250477,-95.006120676561,-94.113677607069,-96.2612144324886,-94.1235045483903,-95.0926805388379,-94.7140138807876
"592","SEFSC_GOMex_LUTJANUS CAMPECHANUS","SEFSC_GOMex","LUTJANUS CAMPECHANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.7567321321757,-94.5444531188634,-91.9270600970901,-93.515819602124,-92.3274687792357,-93.3763070936799,-92.0120423622138,-94.3154805980103,-92.6816430071041,-94.1424561223889,-93.7477814446882,-93.8474922718396,-93.9092123716691,-94.0989358391512,-94.3961185001599,-95.1569455323043,-92.9315493972997,-93.7032481134557,-93.9088224671312,-93.8187703356344,-95.1102106557564,-94.2136898654829,-93.808053752516,-93.3383974221954,-92.2080468459613,-93.6492532570544,-93.5678661906668,-94.7406700045231
"593","SEFSC_GOMex_LUTJANUS SYNAGRIS","SEFSC_GOMex","LUTJANUS SYNAGRIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.8714690536553,-88.9346425620879,-91.2138622339635,-92.0899755041174,-93.6861937562565,-93.442308189998,-91.8106345821941,-93.5347211452346,-93.4992700120159,-93.301910974825,-93.3481158043655,-93.4528703277802,-93.0254740352018,-94.122375334236,-93.5237161325993,-96.0253443873856,-93.0269218466508,-92.528399505008,-93.3665517043838,-93.0354267744987,-93.0517812609118,-92.5973104779324,-93.4764314824243,-93.6104081168428,-91.7977431108215,-91.7909858022497,-93.4495214414111,-92.9826910612777
"594","SEFSC_GOMex_MENTICIRRHUS AMERICANUS","SEFSC_GOMex","MENTICIRRHUS AMERICANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.05576869494,-95.9801177556203,-94.8000235417875,-93.5493009768231,-91.9894337863363,-95.2001115172285,-95.8532460385613,-96.0047035040929,-95.6925216823078,-96.4724798149068,-96.3002603328726,-96.199878877557,-95.5850520566391,-95.8665234019362,-96.2035372445918,-96.6275025373277,-96.0660266295865,-92.8950291362805,-95.0004332456503,-92.4839664676026,-91.262962713529,-95.3584290834249,-95.8723365356038,-95.2442548698956,-93.619700751121,-94.2846186356908,-95.9059197936153,-96.5454919036103
"595","SEFSC_GOMex_MICROPOGONIAS UNDULATUS","SEFSC_GOMex","MICROPOGONIAS UNDULATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.8412994919844,-93.0222899863455,-94.6395138309368,-93.3677316532466,-93.6865833806439,-93.9060052887613,-93.8873471901345,-94.8831217886549,-94.1509315629969,-94.3683898852947,-93.7355248821439,-94.5685621239432,-93.9039396382654,-94.6621012925406,-94.3832171060498,-92.9581680509793,-92.366353065623,-94.4269180518839,-94.3165842540036,-93.1694502396225,-93.5299778364323,-92.6130045721072,-93.7131779390603,-93.5958728282297,-91.9170994005217,-92.5705436050949,-93.3443933947548,-92.9595787869328
"596","SEFSC_GOMex_MONACANTHUS HISPIDUS","SEFSC_GOMex","MONACANTHUS HISPIDUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.5446819502767,-93.6278302016124,-93.4098251348791,-90.751109181931,-94.5130641579337,-92.4365132542384,-94.1389861177411,-94.2073578325799,-94.0086446613846,-93.8614648690797,-94.8395078315382,-94.5453156721589,-94.4025977166278,-95.1132277517364,-93.8062041981953,-94.1517760907452,-93.8118098639305,-93.5511624518625,-94.2374396612372,-93.4990923301185,-93.6872409888973,-93.3556105282768,-94.3400155194254,-95.6858365435377,-92.5433792452962,-93.9072354143279,-94.3058806831628,-93.3232477439999
"597","SEFSC_GOMex_MULLUS AURATUS","SEFSC_GOMex","MULLUS AURATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.3874763553117,-95.053481174331,-91.8973511279066,-93.7137163353694,-94.7160836121763,-96.0979354387026,-90.9164974208966,-90.8133254785361,-92.5775660212468,-93.8447121494915,-93.5155846429476,-93.9421361400206,-92.4456166762713,-92.9231917381155,-92.3204482725525,-93.7105597395974,-88.9021035685881,-93.8983463493016,-94.793900802992,-93.3534511654966,-93.6204368930556,-94.9640849306626,-94.4094637959728,-90.9552308466378,-91.460267218842,-94.0135758198882,-94.0593457567678,-91.8474003777703
"598","SEFSC_GOMex_OPHIDION WELSHI","SEFSC_GOMex","OPHIDION WELSHI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.4463334378901,-91.6117098794738,-91.3959338538775,-90.6938262571643,-89.373219726773,-90.9136821706768,-91.0852543320546,-91.0968488877892,-90.3942343649358,-92.3914505324035,-93.1699095611257,-94.2607929250546,-91.4886043036151,-92.0859111909282,-90.8865939942434,-92.1519298989924,-90.3915132509679,-93.3427818053352,-92.5031344394052,-90.2273325547594,-91.2500111765748,-92.2580141662342,-91.8114881831962,-91.130022439295,-92.8824884036718,-95.0260149900568,-95.728371581316,-94.2700155151208
"599","SEFSC_GOMex_OPISTHONEMA OGLINUM","SEFSC_GOMex","OPISTHONEMA OGLINUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.9658663730946,-94.7477687236869,-95.4367683335138,-95.2974793840265,-94.7271997515048,-96.2563227887602,-95.530430520352,-93.9998947325123,-94.4042653620523,-94.9703467199009,-94.5575798884292,-95.7155662661511,-94.4656258684027,-94.6673740961539,-92.8138103054372,-93.5018927343554,-93.3103678502443,-94.0013626066929,-94.4752196518584,-94.803682019789,-92.7145652771395,-91.0508428670721,-93.2093279965538,-95.3339553115391,-93.9047647032046,-93.6556113060921,-94.0052101188188,-94.622524853441
"600","SEFSC_GOMex_ORTHOPRISTIS CHRYSOPTERUS","SEFSC_GOMex","ORTHOPRISTIS CHRYSOPTERUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.9012128648219,-93.8597405253603,-92.633809048917,-89.1427152635655,-95.2085358853896,-93.502686590878,-92.6203116067957,-94.6098094224451,-96.5855653945924,-95.180013345383,-95.9372758034619,-96.8235734432888,-93.8490825806461,-93.3579270506469,-95.6154261052545,-93.388360779447,-94.3768151977912,-93.2900805464991,-95.298351769192,-94.5456447937524,-95.0328351978339,-91.6495404779537,-93.2657175905578,-94.124399664675,-93.0528285405603,-91.9303065999624,-95.5240832792237,-94.9585953293103
"601","SEFSC_GOMex_PARALICHTHYS LETHOSTIGMA","SEFSC_GOMex","PARALICHTHYS LETHOSTIGMA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.3271209309754,-93.7472873153186,-92.8366506312769,-91.6145987419035,-91.9991046985523,-92.7595600435583,-96.1858846470573,-91.9887366342871,-93.5735938868716,-93.7222323764288,-94.0991795341077,-91.0876924452908,-94.3157636449752,-93.9535157235991,-93.2027328904955,-94.6069802796784,-92.7575836290296,-93.2054335811647,-92.7911290557613,-90.9011335472559,-93.0531199156462,-94.2080776411559,-90.9484189056078,-90.1498546234825,-94.0981004142658,-93.624945271244,-92.5965789353928,-93.5294605033346
"602","SEFSC_GOMex_PENAEUS AZTECUS","SEFSC_GOMex","PENAEUS AZTECUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.7460729074728,-95.8542287609089,-95.3474933315799,-95.206734458249,-95.2451450850986,-95.5162618297611,-95.8664075144799,-95.997935532952,-95.9821360830448,-94.5792474237028,-95.9805159724554,-95.6262741103494,-94.4677911953903,-95.4991167282008,-95.2914179634518,-95.3025906539856,-95.0505896481586,-96.0150557959197,-95.1977548249666,-94.3847201165107,-95.0008053183313,-94.3900145280546,-93.8781952080089,-94.3193091020287,-94.7684589338648,-94.7221951199975,-94.9292999095529,-95.258110265365
"603","SEFSC_GOMex_PENAEUS DUORARUM","SEFSC_GOMex","PENAEUS DUORARUM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.6151781897107,-94.3824617559202,-93.6868186203179,-95.2440359339064,-91.3576047738658,-96.0791459353931,-93.68180344436,-96.0210255488168,-94.4994792311619,-96.4113376548288,-96.6978317678065,-95.460777089542,-94.5889266460236,-96.4248970357295,-94.8605631292749,-95.7531859121446,-94.6752645971327,-95.6877632769439,-94.6978568152103,-96.8993713672615,-95.4536951733195,-94.9342291964762,-96.5594765320878,-96.4579715752073,-95.078544518501,-96.9094157579553,-96.4508522350587,-96.7946810433275
"604","SEFSC_GOMex_PENAEUS SETIFERUS","SEFSC_GOMex","PENAEUS SETIFERUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.6047703032276,-94.7833696223127,-94.3446709126757,-92.9587274660622,-94.1096870136699,-94.5063316975438,-95.0067179865138,-95.1336825762988,-95.8749770720773,-95.1124923175582,-94.0390092220362,-94.7522095267709,-95.0173109867542,-96.2168177939796,-95.0063695257667,-95.3428116422141,-94.4047683275674,-94.7288729100757,-95.2728003584429,-95.2545950450504,-94.6611851708323,-95.051463602954,-93.9766086278916,-94.3553810222373,-93.8751547482481,-93.1145801170667,-94.6130361082254,-96.5109951471835
"605","SEFSC_GOMex_PEPRILUS ALEPIDOTUS","SEFSC_GOMex","PEPRILUS ALEPIDOTUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.6081300749427,-94.5729837502727,-93.4152944641701,-93.6730514928989,-95.3529909716321,-92.0665184877301,-93.7771023724282,-94.6901565658932,-93.5771984762776,-95.0970054961122,-94.0048194357806,-94.2265774730852,-93.4361310184672,-92.9799187898275,-93.7358337965204,-93.1574446881279,-93.9776625559137,-91.0675005447239,-94.4940806819658,-92.9360557496465,-93.4540613125741,-94.3169705338808,-93.8182032514281,-94.2815019039125,-93.5222251914554,-93.3252243680339,-93.718208981313,-95.2337702117576
"606","SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.3175579945763,-93.1937018508239,-94.1726121726042,-93.3800255731013,-93.45360661711,-93.0013471283252,-93.9456346041217,-93.9750981711695,-93.248294658138,-94.0095064222677,-92.3144995293552,-93.4147250446939,-93.9708854087056,-93.9358314072621,-92.3677006193176,-93.6023969070112,-90.9036021955067,-93.3391768927882,-94.2423847934422,-94.8945366488609,-93.5861275165853,-94.2013029135754,-92.0629767291515,-94.5880355954844,-93.4961738084261,-94.1811112709169,-92.0091904437364,-93.7240061913179
"607","SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.5887127597962,-92.1607231070173,-92.6457473371761,-92.3646065429341,-92.82391514343,-92.3026465732,-92.9284460760625,-94.0790111341151,-93.6314015599016,-93.3260605996066,-93.4629633842364,-94.5019734142486,-93.5084958275964,-94.2683296055319,-94.2021881256258,-93.3431683795012,-93.9201547370049,-93.4053039716695,-93.3490059121697,-92.6775611256487,-92.7470545980794,-93.3024323327273,-92.6533106301488,-94.0902100005604,-92.8696241611399,-94.5423220892372,-95.1678467423433,-95.7279611009999
"608","SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.7203986549252,-92.4278712086324,-91.6010896974098,-91.9522267614635,-90.7823300497693,-91.2091494370121,-90.3834532026984,-93.5847603384593,-90.9220329938669,-95.0366242640963,-91.9320434880329,-94.8941608183158,-92.1781491625276,-94.4166950968039,-93.2937927529101,-94.9789040721176,-92.7850050110277,-95.1111323671505,-94.1947872550691,-90.9959151615511,-92.5012167552932,-93.3283003657989,-92.2349888819902,-94.320644401203,-92.5545131362973,-93.7874137903409,-93.259967233146,-94.7824357037299
"609","SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-90.5882259190701,-91.4467701693194,-89.2563624933719,-92.3858136886956,-90.0476369589727,-89.8142370896483,-92.2964479409179,-93.232756894669,-92.3878394086876,-92.061220658704,-91.7764851513931,-92.3304634416447,-93.2458106510099,-94.2074647507915,-90.9806253956729,-92.4017239887318,-93.7925989247289,-95.4500614437267,-93.6151021010727,-91.1835927250183,-94.6929547816527,-92.7946114578997,-93.6915611628254,-96.2061663228035,-93.3096250504608,-95.6416970224973,-95.599374148099,-95.3764912326213
"610","SEFSC_GOMex_PORTUNUS SPINIMANUS","SEFSC_GOMex","PORTUNUS SPINIMANUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.2348712662424,-93.6311348306479,-93.8787699332721,-92.9689725391935,-90.9105210419681,-90.2812271945136,-93.6492604588716,-94.1836956061945,-92.7154222217511,-94.9292809963076,-94.5821807670906,-95.7457198993995,-92.8464749228667,-95.281321287655,-94.8736222334711,-96.0904583665471,-95.4852180649702,-93.8162723208799,-96.1938529078158,-95.6778028857182,-96.5293773437457,-94.8334385059968,-96.157602154132,-95.7524104730179,-93.4476867672809,-95.8333257772968,-95.9876096421232,-96.2962034102129
"611","SEFSC_GOMex_PRIACANTHUS ARENATUS","SEFSC_GOMex","PRIACANTHUS ARENATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-96.3959822440137,-95.4841394414506,-94.1697742754109,-93.5321140264348,-94.0419882582631,-94.3981502005112,-93.6165441442966,-95.3225542136147,-95.9950085780635,-95.1368700520812,-95.3481088587712,-95.0873141597475,-93.1460598431341,-94.7599617688966,-93.6445362595475,-94.9300352851329,-92.7943105117032,-95.4229263073771,-95.6495596907513,-96.3650642289715,-93.0851746697127,-96.1321140014551,-94.4000598302636,-96.6168494874009,-93.3000173675333,-96.7359203011423,-96.0929942833637,-96.2235910546446
"612","SEFSC_GOMex_PRIONOTUS LONGISPINOSUS","SEFSC_GOMex","PRIONOTUS LONGISPINOSUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.9612295672961,-90.5901693911076,-91.9622441320864,-90.0876465015285,-91.3236038027259,-90.1238195163165,-90.738177576577,-93.8324461408097,-90.8708281174523,-91.7298973846221,-91.3676051496932,-92.3348747647573,-90.318041830828,-91.3611054732504,-91.2030418860441,-91.4046578968633,-89.7178816437513,-93.460956493287,-92.8800008672741,-91.0118946230687,-91.9244005847941,-91.0339617863095,-92.2165582528473,-91.8834447084467,-92.0356665585642,-92.3987261312051,-92.9800945402777,-94.00025991117
"613","SEFSC_GOMex_PRIONOTUS OPHRYAS","SEFSC_GOMex","PRIONOTUS OPHRYAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.2121927671818,-92.6390655559946,-92.040358135317,-90.8125727900611,-92.799595623243,-93.713954517297,-91.4725016482011,-95.9201169459788,-91.3038583184998,-93.9270213957631,-91.4099553442472,-92.5870032495694,-93.5326619806475,-93.1503380874621,-89.8446838800744,-90.1192945432472,-92.6330620330134,-94.4145606045967,-93.2212094176365,-89.9944342433403,-94.7439252059963,-93.4605513784337,-94.826514803244,-96.2525344999863,-91.3306192010377,-93.3371210338046,-94.2329750479151,-88.5689145974417
"614","SEFSC_GOMex_PRIONOTUS PARALATUS","SEFSC_GOMex","PRIONOTUS PARALATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.0737084317816,-93.9262781990167,-92.9877185462562,-92.7829615799733,-92.3124625940013,-95.0170453631717,-93.8994465480332,-93.4473779639448,-94.0622628589966,-93.0758165874216,-93.7535228872491,-93.7297454569376,-92.073759329673,-94.5419219127523,-93.3971541106767,-95.7075522903651,-93.6285107891236,-92.6253884002654,-92.7134362471291,-93.6001254204474,-95.0926617800526,-91.5440381124042,-94.2972258045769,-93.7310987903225,-95.9210886609608,-94.9711733845932,-94.9963026501872,-93.8257023030328
"615","SEFSC_GOMex_PRIONOTUS ROSEUS","SEFSC_GOMex","PRIONOTUS ROSEUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.8245808577143,-90.4287560465342,-88.7528423915356,-93.640048642276,-90.8533206591329,-93.1631720666714,-91.4478459575498,-93.1057610151808,-94.4671771742522,-95.4061025984832,-94.2203052842545,-93.419423608975,-93.6382119470518,-91.5736791892013,-97.1345160569106,-89.2353101006481,-88.5689145974417,-95.1429533608766,-93.0702813903339,-90.5577798981576,-89.8188614251769,-93.0394273860446,-90.4855690378377,-88.8346674568147,-89.0632334874038,-89.9379778492575,-92.0293841843029,-90.842809662113
"616","SEFSC_GOMex_PRIONOTUS RUBIO","SEFSC_GOMex","PRIONOTUS RUBIO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-92.983949671079,-92.668471460667,-91.4011003933407,-91.3020684058096,-90.9896038214883,-91.8469258992146,-91.3616883634484,-94.4402863460868,-92.5658782061464,-89.9274728358406,-91.2076432088397,-92.2998169293056,-92.4693537564048,-94.0198443555825,-90.2393739948347,-88.6064357562389,-89.359140192044,-88.8922430469131,-89.9003272415876,-91.1372830357044,-91.0732520472585,-92.2399545921753,-90.9280180056854,-91.1893729386025,-88.6853161920646,-89.455297241413,-93.9988168856608,-94.6018200472584
"617","SEFSC_GOMex_PRIONOTUS STEARNSI","SEFSC_GOMex","PRIONOTUS STEARNSI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.4030615358794,-94.6068270549663,-93.9015189381707,-93.9941711723088,-94.158260871945,-91.0370791329914,-93.2999650469923,-94.2268347803385,-94.1872530681337,-93.369364642429,-96.3213653963587,-95.8639143351546,-94.3152301170315,-95.9970369491431,-93.8496146053941,-94.346034449226,-95.5277544802016,-96.1849994888657,-95.7284159681604,-95.4937447982862,-95.9248607893793,-95.8747216673522,-95.795050326151,-96.419294472591,-96.5282246152255,-95.9091023639853,-95.2012216669769,-96.5352186419465
"618","SEFSC_GOMex_PRIONOTUS TRIBULUS","SEFSC_GOMex","PRIONOTUS TRIBULUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.6678971225237,-92.8354169743965,-93.3089629988757,-91.5549717960233,-92.5005230886432,-91.6974966711889,-92.4019077663216,-94.5613752781565,-93.5344700776194,-94.2450705574136,-93.8924546889594,-92.7357128173314,-93.0595101850453,-94.3315769222968,-94.0794931783897,-94.9337883580895,-90.6376007987615,-90.1319336157117,-95.1391907335382,-91.0171851714763,-90.7579078921791,-93.383527367994,-94.1866697936603,-93.0753369575508,-93.3967249746616,-92.8836306934077,-93.9986265275177,-93.3584291428168
"619","SEFSC_GOMex_PRISTIPOMOIDES AQUILONARIS","SEFSC_GOMex","PRISTIPOMOIDES AQUILONARIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-94.8848549366302,-94.10526777721,-93.5387258813032,-94.744152521539,-93.2499483304807,-94.7366173575082,-94.261640673829,-95.2474986256732,-95.2598274841145,-94.2642789767257,-95.0546151840002,-95.7143220992524,-94.0575888411657,-95.2511753768108,-95.1567116104563,-94.7917359736425,-95.0076535669885,-95.2529101178571,-94.6386000930468,-94.3953873469111,-95.3051326332167,-95.4320294615132,-94.8327859615949,-95.5922369820262,-94.8148783105374,-94.987002633189,-95.9171240721268,-94.2461493414034
"620","SEFSC_GOMex_RAJA TEXANA","SEFSC_GOMex","RAJA TEXANA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.1127777060938,-92.7310610314884,-92.5861815500803,-91.5609040158022,-88.9049481263616,-93.8976779552831,-91.7693363556633,-92.6533639517921,-92.7532591845118,-92.8397787389213,-92.401265563587,-92.7484880146782,-93.3092540572613,-93.9188463840051,-94.4687756280587,-93.3147774648259,-90.9409507375782,-95.1847563329262,-91.7974381285356,-94.6908407003312,-93.6304248736666,-93.2022704118229,-94.4487291975546,-93.5599507588143,-94.853284486068,-94.4993738327468,-94.9766651447173,-93.6200397928896
"621","SEFSC_GOMex_RANINOIDES LOUISIANENSIS","SEFSC_GOMex","RANINOIDES LOUISIANENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.3398489965882,-94.5973697127265,-88.6406851419995,-91.6966160477065,-91.2267941513517,-96.7049599508382,-88.5689145974417,-95.120743364441,-89.1395791606175,-92.6176346553072,-94.1898957802781,-92.4268262373757,-89.3146572515145,-89.8534756494881,-93.4745773062141,-92.8969590358197,-94.6690469177803,-95.7694121794628,-90.1219288644322,-90.9847799364848,-92.104198178502,-89.9149498852709,-91.7371254224918,-89.6926748716013,-91.3637678080761,-91.8003543074891,-94.9497501235565,-94.5580740027941
"622","SEFSC_GOMex_RHIZOPRIONODON TERRAENOVAE","SEFSC_GOMex","RHIZOPRIONODON TERRAENOVAE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.4721646530359,-95.865576100224,-90.5346439628483,-94.7714297090722,-92.0204402527153,-94.9684115547956,-94.8520481372099,-92.9987341814426,-94.204347190443,-95.0085045548517,-92.0268238895952,-93.7131049841286,-94.4278891672891,-91.5784647121047,-94.7129258839448,-92.8440156868006,-94.0950273180779,-93.3458656515242,-94.5910624313046,-93.7476785314528,-92.4916923685358,-91.0020862205233,-94.2312867652273,-94.0595954141785,-93.306735943126,-94.4039754121591,-93.357243069381,-93.9158246973747
"623","SEFSC_GOMex_SAURIDA BRASILIENSIS","SEFSC_GOMex","SAURIDA BRASILIENSIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.0516199308564,-95.151456869348,-92.1772359922476,-93.4573571918297,-92.2940587564544,-89.7896834003086,-93.656463001739,-91.3316489933599,-92.8402084499099,-92.6197447536969,-93.7310707580833,-94.0126298456534,-93.4486260816328,-95.2451027741123,-92.7358295293477,-94.4693633914477,-94.4242036985567,-96.0236664182054,-95.963460273477,-93.7745794934291,-95.0679307181683,-95.6773229784295,-95.4445215711071,-96.3306569762153,-95.1853516124028,-94.678613343843,-92.4908038578784,-94.8566028287276
"624","SEFSC_GOMex_SCOMBEROMORUS MACULATUS","SEFSC_GOMex","SCOMBEROMORUS MACULATUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-91.3489281923002,-92.6661106573376,-89.8914362727344,-92.8422580606936,-92.8293124506718,-94.7644298008776,-93.4242949618091,-93.8306312502106,-94.3322171412735,-91.3105412502102,-92.2099463096058,-92.7450408009358,-92.6831431577157,-90.6938278796214,-91.4808470326923,-89.8379813690005,-96.4388538271905,-96.2262781501635,-94.0982310109643,-95.3124938510116,-92.760404579162,-93.9859084577699,-94.7807638159103,-92.3530940420203,-94.7660846253204,-92.8759531971798,-93.9493663392735,-95.4721646530359
"625","SEFSC_GOMex_SCORPAENA CALCARATA","SEFSC_GOMex","SCORPAENA CALCARATA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-93.7815248847414,-93.5643361022811,-90.7829574996729,-92.4472832156055,-92.5258093539423,-92.2839923262326,-93.1435582015415,-93.6363663483589,-93.4168590503239,-93.5396856202883,-93.6759450976253,-93.1911983108452,-93.4871552873424,-92.6730804473262,-90.0436343199058,-89.6353824535371,-93.4625524171982,-92.475028675133,-92.4101164539122,-93.8557321231335,-93.239073635106,-93.3622074038763,-94.1728810595082,-94.6889859128018,-92.8853476183832,-91.8918254411151,-94.1181836180592,-93.5499201797723
"626","SEFSC_GOMex_SELAR CRUMENOPHTHALMUS","SEFSC_GOMex","SELAR CRUMENOPHTHALMUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-95.6429458005423,-96.513416321273,-95.6407698758877,-89.318006167995,-90.4506620910218,-94.0803724508524,-94.7199380396369,-94.2188754160082,-94.7873062739415,-95.6616639335205,-96.5582042007282,-95.4217762979943,-95.6903623389812,-97.0107577983415,-96.4370379924676,-95.2988639296303,-93.0630120429614,-95.9014103067536,-92.9235559066285,-90.6738420872994,-91.0186397542833,-96.2214918155873,-93.0274515995316,-95.1836575041028,-91.8099928643122,-90.2709809920251,-96.2322527948802,-95.7189774445601
