"regspp","region","spp","year","spp.centroid.lat","spp.centroid.lon","spp.centroid.depth"
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1970",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1971",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1972",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1973",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1974",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1975",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1976",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1977",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1978",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1979",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1980",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1981",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1982",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1983",NA,NA,NA
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1984",28.5121326189294,-93.3175579945763,34.3980395434022
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1985",28.2624519309165,-93.1937018508239,35.7316687585792
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1986",28.8949695846422,-94.1726121726042,24.0126885652079
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1987",28.9145622609761,-93.3800255731013,25.6188933778957
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1988",28.5972315740336,-93.45360661711,34.2748274379414
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1989",28.4679876489142,-93.0013471283252,41.0778405335798
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1990",28.3301477028122,-93.9456346041217,35.0321520175121
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1991",28.1944809475517,-93.9750981711695,34.5146361578285
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1992",28.755627585423,-93.248294658138,31.2081831573919
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1993",28.1921800567559,-94.0095064222677,35.378787789767
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1994",28.5454305369292,-92.3144995293552,33.8251166912211
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1995",28.3369588890758,-93.4147250446939,40.2227271103748
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1996",28.3139376476351,-93.9708854087056,34.8516401741122
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1997",28.5468630374037,-93.9358314072621,26.2860321944915
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1998",28.4788393590452,-92.3677006193176,36.783784160652
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","1999",28.9151358257857,-93.6023969070112,24.6377731646242
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2000",29.0055651710898,-90.9036021955067,37.7177226825556
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2001",28.479056713161,-93.3391768927882,34.6242244107363
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2002",28.2477150723384,-94.2423847934422,35.6775674497214
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2003",27.6488075112159,-94.8945366488609,43.6029179715998
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2004",28.3650859217491,-93.5861275165853,32.1292191428876
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2005",28.293491013912,-94.2013029135754,32.2931650813416
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2006",28.8067258541705,-92.0629767291515,36.8685420974268
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2007",28.1174240673127,-94.5880355954844,40.8975418913071
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2008",28.5025964659079,-93.4961738084261,37.6008660328698
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2009",28.5731401329863,-94.1811112709169,33.5773798992361
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2010",28.7844636939301,-92.0091904437364,37.3832944240063
"SEFSC_GOMex_PEPRILUS BURTI","SEFSC_GOMex","PEPRILUS BURTI","2011",28.4742900306155,-93.7240061913179,38.0635398357454
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1963",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1964",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1965",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1966",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1967",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1968",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1969",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1970",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1971",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1972",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1973",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1974",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1975",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1976",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1977",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1978",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1979",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1980",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1981",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1982",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1983",NA,NA,NA
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1984",28.7624719311512,-93.5887127597962,28.9803769660596
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1985",28.6567192455109,-92.1607231070173,29.7849562421927
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1986",28.7513773856921,-92.6457473371761,29.1913402568855
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1987",28.7407332802608,-92.3646065429341,31.3037078211024
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1988",28.6721881770022,-92.82391514343,32.1001891610175
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1989",28.8402389599257,-92.3026465732,28.6823446829772
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1990",28.4182211159813,-92.9284460760625,37.9845534949591
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1991",28.2756638972117,-94.0790111341151,38.951517211824
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1992",28.5786003157201,-93.6314015599016,33.1985131094152
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1993",28.7298822898709,-93.3260605996066,32.0689178714712
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1994",28.3842252271664,-93.4629633842364,40.1065590178272
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1995",28.0904371012888,-94.5019734142486,42.0369015007104
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1996",28.1902354662017,-93.5084958275964,39.9374800033907
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1997",28.0929361931481,-94.2683296055319,41.6191671685476
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1998",28.6230019183624,-94.2021881256258,28.5542774791761
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","1999",28.4231006097601,-93.3431683795012,31.4544991008973
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2000",28.0938970639917,-93.9201547370049,41.037674406085
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2001",28.3727531704468,-93.4053039716695,34.6200422128779
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2002",28.4792040717497,-93.3490059121697,38.1163012221904
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2003",28.0559808268407,-92.6775611256487,40.4452783640844
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2004",28.4992003068095,-92.7470545980794,35.2568892655245
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2005",28.3591252542501,-93.3024323327273,36.2395827942654
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2006",28.4896502309957,-92.6533106301488,34.4917785649375
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2007",28.1814465938435,-94.0902100005604,40.8184312878415
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2008",28.5078894944769,-92.8696241611399,36.4993447733258
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2009",28.1092728062547,-94.5423220892372,37.5415226489526
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2010",27.9480540568508,-95.1678467423433,36.9524300776055
"SEFSC_GOMex_PORICHTHYS PLECTRODON","SEFSC_GOMex","PORICHTHYS PLECTRODON","2011",27.6335674341082,-95.7279611009999,37.5821109913226
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1963",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1964",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1965",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1966",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1967",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1968",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1969",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1970",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1971",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1972",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1973",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1974",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1975",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1976",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1977",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1978",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1979",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1980",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1981",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1982",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1983",NA,NA,NA
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1984",29.0253635619004,-91.7203986549252,32.1811368014358
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1985",28.3588136808891,-92.4278712086324,37.1609827083887
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1986",28.9033066651273,-91.6010896974098,28.0432969765235
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1987",28.698967571843,-91.9522267614635,33.5298142768234
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1988",28.8866489691777,-90.7823300497693,30.8012794679945
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1989",29.2913641013105,-91.2091494370121,28.6136025591851
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1990",29.0772423120861,-90.3834532026984,33.1210332690809
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1991",28.3409917136446,-93.5847603384593,30.7353419418067
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1992",28.8458908529882,-90.9220329938669,36.3154703408161
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1993",28.0014386704686,-95.0366242640963,22.7483684475884
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1994",28.5677459767784,-91.9320434880329,34.6822744141348
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1995",28.2188399462844,-94.8941608183158,29.481582206563
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1996",28.5498929668539,-92.1781491625276,33.3480529561549
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1997",27.9963593545997,-94.4166950968039,29.1592523488328
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1998",28.5858455590403,-93.2937927529101,28.9324722501044
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","1999",27.982781678764,-94.9789040721176,23.6767216951571
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2000",28.5679355821538,-92.7850050110277,28.6686700364211
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2001",27.5822652413813,-95.1111323671505,25.1813562905983
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2002",28.2803317616411,-94.1947872550691,28.8108555521898
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2003",28.8196946454224,-90.9959151615511,33.5020983541899
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2004",28.5912425773751,-92.5012167552932,27.2417195226056
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2005",28.4586917309595,-93.3283003657989,33.1469488076693
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2006",28.5713747157228,-92.2349888819902,24.3666344842103
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2007",28.2192775179832,-94.320644401203,26.3931347595592
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2008",28.4850525340362,-92.5545131362973,38.36523813296
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2009",28.3963404965784,-93.7874137903409,24.9076141769614
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2010",28.1626278301402,-93.259967233146,34.249491450312
"SEFSC_GOMex_PORTUNUS GIBBESII","SEFSC_GOMex","PORTUNUS GIBBESII","2011",27.8269908133191,-94.7824357037299,30.5561385339721
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1963",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1964",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1965",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1966",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1967",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1968",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1969",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1970",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1971",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1972",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1973",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1974",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1975",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1976",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1977",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1978",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1979",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1980",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1981",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1982",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1983",NA,NA,NA
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1984",28.9571265125221,-90.5882259190701,41.2042629053875
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1985",28.7806878262575,-91.4467701693194,41.2209574225233
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1986",29.3475736790536,-89.2563624933719,40.3886657605541
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1987",28.5668041887915,-92.3858136886956,39.2031276061482
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1988",29.0321292088236,-90.0476369589727,37.570832643395
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1989",29.1907059346267,-89.8142370896483,41.1551535315587
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1990",28.511888790696,-92.2964479409179,41.5245071799332
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1991",28.0653487275398,-93.232756894669,43.2856698474515
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1992",28.5593850792735,-92.3878394086876,40.5927072263756
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1993",28.5961228586943,-92.061220658704,40.0590258034567
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1994",28.7637441064265,-91.7764851513931,42.6277974017834
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1995",28.5502068893957,-92.3304634416447,40.6831855647272
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1996",28.4955958486853,-93.2458106510099,43.3702638974964
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1997",27.8144313676887,-94.2074647507915,46.0812105102693
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1998",28.7924324793891,-90.9806253956729,40.237640854965
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","1999",28.5267998627171,-92.4017239887318,44.0317793149083
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2000",28.4761789858403,-93.7925989247289,39.3317672652159
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2001",27.7470871990155,-95.4500614437267,46.6510389036955
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2002",28.0161831445162,-93.6151021010727,46.7098887728327
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2003",28.7096254823152,-91.1835927250183,43.1343103565394
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2004",28.196687487432,-94.6929547816527,38.9721322051616
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2005",28.0315421493251,-92.7946114578997,46.5020025019511
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2006",28.4664112862522,-93.6915611628254,38.0516130701439
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2007",26.8584397091669,-96.2061663228035,52.4147424737459
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2008",28.2309300654714,-93.3096250504608,44.8820622816322
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2009",27.5112381273142,-95.6416970224973,49.046756788309
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2010",27.624209269433,-95.599374148099,47.4093867501554
"SEFSC_GOMex_PORTUNUS SPINICARPUS","SEFSC_GOMex","PORTUNUS SPINICARPUS","2011",27.2266849612779,-95.3764912326213,41.0592256300269
